Author,URL,Points
khairilafdhal,https://steemit.com/blocktradesworldcup/@khairilafdhal/the-blocktradesworld-cup-or-my-selections-for-the-quarter-finals-670f2061b0774,0
kantos,https://steemit.com/blocktradesworldcup/@kantos/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
javalord,https://steemit.com/blocktradesworldcup/@javalord/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
jacksonmil980,https://steemit.com/blocktradesworldcup/@jacksonmil980/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
hugobohor,https://steemit.com/blocktradesworldcup/@hugobohor/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
hannihusen,https://steemit.com/blocktradesworldcup/@hannihusen/world-cup-or-my-selections-for-the-quarter-finals,0
fotogruppemunich,https://steemit.com/blocktradesworldcup/@fotogruppemunich/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-e9db6b39c95d4,0
felixrodriguez,https://steemit.com/blocktradesworldcup/@felixrodriguez/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
extasispro,https://steemit.com/blocktradesworldcup/@extasispro/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dragonking,https://steemit.com/blocktradesworldcup/@dragonking/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dindanurul99,https://steemit.com/blocktradesworldcup/@dindanurul99/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-e79302d4595cd,0
dariomac34,https://steemit.com/blocktradesworldcup/@dariomac34/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
creativo,https://steemit.com/blocktradesworldcup/@creativo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
banguri,https://steemit.com/blocktradesworldcup/@banguri/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
autinf,https://steemit.com/blocktradesworldcup/@autinf/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
angelusnoctum,https://steemit.com/blocktradesworldcup/@angelusnoctum/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
yulianoviza,https://steemit.com/blocktradesworldcup/@yulianoviza/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
sukhothai,https://steemit.com/blocktradesworldcup/@sukhothai/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
steemlove12,https://steemit.com/blocktradesworldcup/@steemlove12/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
sebastiaaan,https://steemit.com/blocktradesworldcup/@sebastiaaan/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rimasteem,https://steemit.com/blocktradesworldcup/@rimasteem/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
mightymicke,https://steemit.com/blocktradesworldcup/@mightymicke/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
marcusantoniu26,https://steemit.com/blocktradesworldcup/@marcusantoniu26/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
khairulmuammar,https://steemit.com/blocktradesworldcup/@khairulmuammar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
karepo,https://steemit.com/blocktradesworldcup/@karepo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-6998bf03e0f8a,0
enmaart,https://steemit.com/blocktradesworldcup/@enmaart/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dune69,https://steemit.com/blocktradesworldcup/@dune69/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dumar022,https://steemit.com/blocktradesworldcup/@dumar022/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
dolov,https://steemit.com/blocktradesworldcup/@dolov/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
danieldedosd2,https://steemit.com/blocktradesworldcup/@danieldedosd2/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-danieldedosd2,0
cristo,https://steemit.com/blocktradesworldcup/@cristo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
city-of-berlin,https://steemit.com/blocktradesworldcup/@city-of-berlin/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
chinyerevivian,https://steemit.com/blocktradesworldcup/@chinyerevivian/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
celsius100,https://steemit.com/blocktradesworldcup/@celsius100/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
benlegend-1,https://steemit.com/blocktradesworldcup/@benlegend-1/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
barmbo,https://steemit.com/blocktradesworldcup/@barmbo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
bahagia-arbi,https://steemit.com/blocktradesworldcup/@bahagia-arbi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-6658ee7a4c682,0
asnita,https://steemit.com/blocktradesworldcup/@asnita/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-6148f9ddadd2d,0
alsteemit,https://steemit.com/blocktradesworldcup/@alsteemit/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-2dce9e338d0a4,0
zafar82,https://steemit.com/blocktradesworldcup/@zafar82/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
yolisanchez,https://steemit.com/blocktradesworldcup/@yolisanchez/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
yoesrizalrusli,https://steemit.com/blocktradesworldcup/@yoesrizalrusli/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-3280e9cd0288e,0
sentolyrics,https://steemit.com/blocktradesworldcup/@sentolyrics/the-title-of-your-post-must-be-the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rigor,https://steemit.com/blocktradesworldcup/@rigor/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
rajamelisandolar,https://steemit.com/blocktradesworldcup/@rajamelisandolar/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-e259009df106e,0
josalarcon2,https://steemit.com/blocktradesworldcup/@josalarcon2/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-5f75edbd2886eest,0
javicabrera,https://steemit.com/steempress/@javicabrera/theblocktradesworldcupmyselectionsforthequarterfinals-e7xjvic5tm,0
jacos,https://steemit.com/blocktradesworldcup/@jacos/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
aulia6080,https://steemit.com/blocktradesworldcup/@aulia6080/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
andesta,https://steemit.com/blocktradesworldcup/@andesta/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
palikari123,https://steemit.com/blocktradesworldcup/@palikari123/the-blocktrades-world-cup-my-selections-for-the-quarter-finals,0
kingfunny,https://steemit.com/blocktradesworldcup/@kingfunny/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
braaiboy,https://steemit.com/blocktradesworldcup/@braaiboy/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
bboyady,https://steemit.com/esteem/@bboyady/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals-df1f47ec287c2,0
amintarosa,https://steemit.com/blocktradesworldcup/@amintarosa/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
wladimircarrera,https://steemit.com/blocktradesworldcup/@wladimircarrera/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
ladyrebecca,https://steemit.com/blocktradesworldcup/@ladyrebecca/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
glorysmilena,https://steemit.com/blocktradesworldcup/@glorysmilena/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
lingkargayo,https://steemit.com/blocktradesworldcup/@lingkargayo/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
mahlizarsafdi,https://steemit.com/blocktradesworldcup/@mahlizarsafdi/the-blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
davor27,https://steemit.com/blocktradesworldcup/@davor27/blocktrades-world-cup-or-my-selections-for-the-quarter-finals,0
